Sample_id,LUM_92,LUM_85,LUM_80,LUM_75,LUM_73,LUM_67,LUM_62,LUM_58,LUM_57,LUM_55,LUM_53,LUM_46,LUM_42,LUM_39,LUM_31,LUM_317,LUM_313,LUM_29,LUM_248,LUM_247,LUM_246,LUM_245,LUM_244,LUM_243,LUM_242,LUM_241,LUM_240,LUM_239,LUM_238,LUM_237,LUM_236,LUM_235,LUM_234,LUM_233,LUM_232,LUM_231,LUM_230,LUM_229,LUM_228,LUM_227,LUM_226,LUM_225,LUM_223,LUM_139,LUM_138,LUM_115,LUM_108,LUM_105,LUM_103,LUM_06,LUM_01,LUM3_976,LUM3_972,LUM3_969,LUM3_796,LUM3_583,LUM3_570,LUM3_566,LUM3_556,LUM3_546,LUM3_188,LUM3_185,LUM3_182,LUM3_181,LUM3_173,LUM3_170,LUM3_168,LUM3_156,IGRR015,IGRR014,IGRR013,IGRR012,IGRR011,IGRR010,IGRR009,IGRR008,IGRR007,IGRR006,IGRR005,IGRR004,IGRR003,IGRR002,IGRR001
Enterocloster_bolteae,0.02176,0,1.15685,0.00107,0.33021,0.1136,0.04147,0.01966,0.13156,0.00821,0,0.00427,10.55358,0,0.01181,0.10856,0.002,0.05117,0.09413,0.11884,0.0,0.20885,1.58268,0.00056,0.00731,0.00936,0.03207,0.01866,0.05434,0,0.01743,0.54927,0.01771,0.09529,0.03569,0.00116,0.00053,0.00097,0.0296,0.00802,0.01501,0.0,0.01005,0.00267,0.05443,0.08111,0.0217,0.00529,0.46551,0.01388,0,0.00187,0.07871,0.00682,0.0,0.0,0.05419,0.00479,0,0.00723,0.00886,0.00595,0.03406,0.00097,0,0.01861,0,0.00288,0.01079,0.01752,0.03968,0.03452,0.0,0.00091,0.09141,0.01605,0.08791,0.00621,0.06602,0.02026,0.01616,0.00158,0.36461
GGB3532_SGB4720,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.06002,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0045,0,0,0,0,0.0,0,0,0.0,0.0,0.06183,0.0,0,0.02076,0.0,0.0,0,0.03072,0.00154,0.0
Candidatus_Pseudoruminococcus_merdavium,0,0,0.0,0,0,0.0,0.0,0.0003,0.0,0.00022,0,0.0,0.0,0,0,0.00075,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.00034,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00057,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.00877,0.0,0.0,0.00148,0.00073,0,0.0,0.0,0.00051,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.00116,0.0,0.00154,0.0
GGB4750_SGB6579,0,0.15451,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.33743,0.0,0.0,0.03541,0.01702,0.0,1.80728,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.6434,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.83854,0.0,0.59751,0.0,0.0,0.06056,0.0,0.0,0,0,0.02107,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.18614,0.3782,0.0,0,0.0,0.06711,0.37754,0,0,0,0.0,0.19033,0,0.0,0.00549,0,0.0,0,0.0,0.0,0.08249,0,0.0,0.00152,0.0
Christensenellaceae_bacterium_NSJ_53,0.00021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.00005,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.00181,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.00005,0,0.0,0,0,0.0,0.00061,0,0.0,0,0.0,0.0,0.0,0,0.00017,0.00152,0.0
Propionibacterium_freudenreichii,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.01411,0.00042,0.0,0,0.00845,0.0,0.0,0,0.0018,0,0.00011,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00214,0.0,0,0.0,0.0,0.0,0.00317,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.00799,0.0,0.0,0.0,0,0,0.00293,0.00176,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.00152,0.0
Clostridium_sp_NSJ_42,0.00196,0,0.0,0.02027,0,0.06881,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01284,0.001,0.0,0.0,0,0.0,0,0.0,0,0,0.01085,0.0,0.0,0.00661,0,0,0.00609,0.0,0.0,0.00224,0.0,0,0,0.15608,0.0,0.00742,0.0,0.0,0.00391,0.01769,0,0.0,0.0,0,0,0,0.00561,0.03218,0,0.0,0.0,0.0,0.02984,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.01429,0.0,0,0,0.0,0.0,0.00366,0.0,0,0.0,0.0,0.0,0,0.0,0.00147,0.0
Mitsuokella_jalaludinii,0,0,0.0,0.94032,0,0.0,0.0,0.0,0.0,0.59957,0.15914,0.0,0.0,1.03853,0,0.0,0.0,0,0.0,0,0.0,0,0,0.02895,0.00367,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.03503,0.89266,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.15799,0.0,0.00136,0.0
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0,0,0.00162,0,0,0.0,0.0,0.00674,0.0,0.0,0.00298,0.00027,0.0,0.00552,0.0007,0.0,0.0,0.00116,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.00286,0.00163,0.00086,0.0,0.0,0.0,0.0,0,0,0.00114,0.0012,0.00303,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.00074,0.03985,0.00626,0.00066,0,0.0,0.0101,0.0,0.0,0.0,0,0,0.00296,0.00156,0,0.0187,0.03139,0.01364,0,0,0,0.0,0.00437,0,0.0,0.00455,0,0.0,0,0.0,0.0,0.0,0,0.0,0.00135,0.0
GGB9532_SGB14933,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00106,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00692,0.00117,0.00057,0.0,0.00385,0,0.0,0.00163,0.0,0.0,0,0.0,0.0,0,0,0.00983,0.0,0,0,0.0,0.00053,0.0,0.00078,0.0,0,0.0004,0.01594,0.0,0,0.0,0.0002,0.00205,0,0,0,0.0,0.00375,0,0.0,0.00286,0,0.0,0.00129,0.0,0.0,0.0,0,0.05263,0.00094,0.01029
Massilimaliae_timonensis,0,0,0.01036,0.00006,0.00059,0.0,0.00048,0.00068,0.0,0.0,0,0.0,0.0,0,0,0.00523,0.0,0.00035,0.00829,0,0.0,0.00008,0,0.00044,0.0,0.0,0.00296,0.0033,0,0,0.00022,0.0,0.00032,0.00205,0,0.00053,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00541,0.00036,0,0.0,0.00006,0.00088,0.00701,0.02432,0.0,0.0,0.0,0.00174,0,0.0,0.0,0,0.0,0,0,0,0,0.00015,0.0,0,0,0.0,0.00355,0.00073,0.0,0,0.00051,0.00083,0.0,0,0.0,0.0009,0.0
Clostridiaceae_bacterium,0.52413,0.23911,0.08224,0.14853,0.01996,0.0,0.30295,0.49857,0.15519,0.42614,0.00872,0.13509,0.0699,0.12687,0.94481,0.26732,0.04889,0.36869,0.83857,0.39271,0.23482,0.51816,0.00606,0.40878,0.17522,0.07772,0.12625,0.72004,0.38726,0.08125,0.41486,0.01651,0.53444,0.88138,0.39651,0.20001,0.77678,0.28702,0.2821,0.09845,0.30658,0.11545,0.15866,0.12677,0.08787,0.29725,0.25573,0.25561,0.22176,0.11613,0.55755,0.0034,0.24588,0.03475,0.10257,0.06152,0.05533,0.14046,0.20205,0.58344,0.59436,0.10643,0.09854,0.21886,0.02335,0.12699,0.25535,0.21023,0.30413,0.05543,0.27532,0.28709,0.05975,0.05372,0.53098,0.60488,0.11723,0.07285,0.20548,0.28897,0.32791,0.00082,1.04478
Candidatus_Pseudoscilispira_faecavium,0,0,0.0,0.03942,0,0.0,0.0,0.0344,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.00053,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.00192,0,0.0,0.0,0.0,0.0,0.0,0.01013,0,0.00813,0.0,0.00217,0.0,0,0,0,0.01756,0.01628,0.0,0,0,0.0,0.0,0,0.0,0.03003,0.0,0.0,0.0,0,0.00423,0.00072,0.0
Roseburia_inulinivorans,0.11249,0,0.83759,0.01515,0.01032,0.0,1.01614,1.31364,1.03247,0.2855,0.18244,0.13586,0.0,0.1206,1.41138,0.17199,0.01648,0.80167,0.07375,0.67139,0.33584,0.98083,0,1.36053,1.31801,0.21533,0.00373,0.68751,0.33949,0.16843,1.83883,1.12887,0.01648,3.0619,0.40377,0.25385,0.28537,2.96515,0.10388,0.98466,0.07659,0.08782,0.41952,0.02218,1.32317,0.0,0.0347,0.01974,0.05543,0.70696,1.27921,0,0.99134,0.12193,0.27376,0.62637,0.12778,0.09788,2.46357,0.56343,1.87502,0.11098,0.27357,0.01736,0.00263,0.10295,0.77449,0.07388,0.0,0.03265,0.58222,0.22146,0.05045,0.33161,1.57052,0.08998,0.0,0.09802,0.86501,0.94331,1.17974,0.00068,0.15159
Clostridia_unclassified_SGB14844,0,0,0.0,0.07309,0,0.06473,0.0,0.00472,0.0,0.00099,0,0.0,0.0,0.0359,0,0.00144,0.0,0,0.0,0,0.0,0.01507,0,0.0,0.0,0.0,0.0,0,0,0.0212,0.02073,0.0,0.0,0.01282,0.03274,0.02541,0.0,0.0,0,0.0,0.0,0.00371,0.0,0,0.0,0.0,0,0.00016,0,0.0,0,0,0.0,0.04328,0.0,0.0,0.0,0,0,0.0,0.0,0.04509,0.00191,0,0,0,0.01259,0.02648,0.0,0,0.00259,0.0,0.0,0.04257,0.0,0.00771,0.0597,0.0,0.0,0.01111,0.02874,0.00064,0.0
Bacteroidaceae_bacterium,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.83905,0.43412,0.0,0.0,0.09823,0.52814,0.0,5.11557,0,0.0,2.59134,6.10073,0,0,0.47794,0.0,0.0,1.28004,0.3697,0,0,0.0,0.0,2.63374,0.0,0,0.83579,0.44576,0.0,0.9053,0.0,0.0,0.0,0.0,0,0.0,0.05442,0,0.08057,0.02891,0.0,0,0,0.0,0.06808,0.19529,0.0,0.0,0.1942,0,2.56087,0.15888,0.38885,0.0,0,0,0.10855,2.68679,0,0.0,0,0,1.58337,0.77297,0,0.0,0,0.0,0.31785,0.1883,0,0.0,0.00063,0.0
GGB58233_SGB79883,0,0,0.0,0.00006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.00076,0.00224,0.00115,0,0.0,0,0.0,0.00008,0,0.00013,0.0,0.0,0.00071,0.00257,0.00095,0,0.00069,0.0,0.0,0.00159,0.00126,0,0.0,0.0002,0.0007,0.0,0.00133,0.0,0.0,0,0.00372,0.00817,0,0,0.00568,0.0,0,0.00207,0.00141,0.0,0.0,0.0,0.00149,0,0,0.0,0.00062,0,0.0,0,0.00015,0,0,0,0.0,0.00121,0.0046,0.0,0.00943,0.00026,0.0,0,0.0,0.0,0.0,0,0.0,0.0006,0.0
Cuneatibacter_caecimuris,0,0.00123,0.00048,0,0,0.0,0.0,0.0,0.0,0.00037,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.00071,0,0.0,0.0,0.0,0.0,0.00088,0.00894,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00801,0.0,0.0,0,0.0,0.0,0.00048,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.00015,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.00135,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.00055,0.0
Massilimaliae_massiliensis,0,0,0.0,0,0,0.0,0.00129,0.0,0.0,0.0,0.00127,0.0,0.0,0.00005,0,0.0,0.0,0,0.0,0,0.0,0.00132,0,0.0,0.0,0.0,0.00264,0.00168,0.00029,0.00025,0.0009,0.0,0.0,0.0,0.00007,0,0.00016,0.0,0.00037,0.0,0.0,0.0,0.0,0.0001,0.0,0.00845,0.00382,0.00068,0.00181,0.0,0.00016,0.00111,0.0,0.01277,0.0,0.00033,0.00233,0.00158,0,0.0,0.0,0.00031,0.0,0,0,0,0,0.00083,0.0,0.00037,0,0.00134,0.0139,0.00004,0.0,0,0.0,0.0,0.00045,0,0.0,0.00051,0.0
GGB9622_SGB15074,0,0.00103,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.01215,0.0,0.0,0.00605,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.00302,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.01045,0.0,0,0.0,0.0,0,0.0047,0.0346,0.0,0,0,0.0,0.00131,0.0,0.0,0.0,0,0,0.00097,0.0,0,0.0,0.00627,0,0,0,0,0.0,0,0,0.0,0.12862,0.00201,0.0,0,0.02531,0.0,0.0,0,0.0,0.00046,0.0
Rikenellaceae_unclassified_SGB2227,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0011,0,0.0,0,0.0,0,0,0.0,0.0,0.11187,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19.16516,0,0,0,0.0,0,0,0.0,0.0,0.0,7.74185,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,2.5847,0.00045,0.0
GGB45495_SGB63167,0.00129,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00041,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00745,0,0.0,0.02472,0.0,0.0,0,0.00047,0.0,0.0,0.02742,0.0,0.0015,0.0,0.0,0,0.0,0.0,0,0.00101,0.01221,0.0,0,0.00132,0.0,0.00105,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00142,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.00974,0.0,0.0,0,0.0,0.00043,0.0
Lacticaseibacillus_paracasei,0,0,0.0,0,0,0.0,0.08669,0.00012,0.0,0.0,0.22029,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.00709,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.00042,0.0
Dorea_sp_AF36_15AT,0.05413,0.00102,0.33957,0.02777,0.00251,0.00331,0.02214,0.0,0.0113,0.00171,0,0.01024,0.04357,0.0048,0.01453,0.00044,0.00022,0,0.01655,0.00419,0.00476,0.01527,0,0.00636,0.10918,0.03595,0.01024,0.06487,0.01193,0.00731,0.0058,0.00593,0.0,0.02247,0.01495,0.0506,0.00515,0.0148,0.03158,0.00258,0.01689,0.0,0.00594,0.00269,0.02449,0.05868,0.01328,0.01129,0.04169,0.0,0.01222,0.02314,0.07263,0.03176,0.04788,0.00301,0.00365,0.00937,0.00633,0.01234,0.00652,0.01594,0.0,0.00664,0.00168,0,0.00205,0.0011,0.0,0.00402,0.06692,0.04518,0.03542,0.00847,0.01482,0.01219,0.0,0.00746,0.01407,0.0073,0.02931,0.00037,0.0738
Bacteroidaceae_unclassified_SGB1909,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.00062,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.00037,0.0
Dysosmobacter_sp_NSJ_60,0.07645,0.00341,0.02645,0.00442,0.03363,0.0,0.05924,0.09811,0.0,0.0435,0.00976,0.02909,0.0,0.00452,0.02442,0.02474,0.00885,0.0509,0.11128,0.02446,0.01414,0.01922,0.26447,0.01746,0.00469,0.0564,0.06145,0.01613,0.04841,0.02532,0.03808,0.06286,0.0217,0.05497,0.02552,0.05193,0.0031,0.02111,0.03042,0.01714,0.04056,0.003,0.03416,0.03567,0.12217,0.0,0.126,0.06884,0.04413,0.01576,0.00092,0.05357,0.02801,0.02776,0.00331,0.0,0.03212,0.01995,0.00393,0.02597,0.03418,0.02279,0.18705,0.00345,0.00232,0,0.02012,0.01813,0.33586,0,0.01445,0.05009,0.00085,0.00622,0.09739,0.06186,0.03702,0.01529,0.00685,0.05177,0.0178,0.00034,0.0
Enterocloster_aldensis,0.01852,0,0.26464,0,0.005,0.34339,0.0,0.04441,0.00967,0.0,0,0.0,0.0,0,0.00549,0.0,0.0,0.02869,0.0262,0.00812,0.0,0.06132,0.00889,0.0,0.02466,0.00994,0.00121,0.01123,0.09415,0.00126,0.00063,0.6572,0.01087,0.11842,0.01048,0,0.0,0.00647,0,0.0,0.01478,0.0,0.0043,0,0.0132,0.11148,0.00332,0,0.00963,0.00184,0,0.01372,0.09356,0.11696,0.0,0.0,0.01168,0,0,0.00594,0.0,0,0.0,0,0,0.00555,0,0,0.61735,0,0.01612,0.01987,0.0,0.00086,0.00695,0,0.01709,0.0,0.0,0.01381,0.00035,0.00032,0.14318
GGB3571_SGB4778,0,0.01015,0.0,0.10025,0.01382,0.0,0.0,0.0871,0.0,0.0,0.02116,0.02806,0.0,0.04793,0.02331,0.0,0.03092,0,0.02914,0.0897,0.03073,0,0,0.07766,0.00915,0.0,0.01039,0.02549,0,0.01531,0.0,0.0,0.06887,0.0,0,0.02109,0.09385,0.04569,0.00419,0.00837,0.0,0.01273,0.063,0.02385,0.0,0.02382,0,0.04803,0,0.03976,0.04444,0,0.02543,0.0,0.01752,0.02302,0.02177,0.0423,0.02214,0.06646,0.04572,0.06523,0.0,0.01354,0.01574,0.00683,0.03701,0.06084,0.0,0.01524,0.06819,0.05666,0.03292,0.03817,0.0,0,0.00851,0.01918,0.04154,0.04714,0.03859,0.0002,0.0
Candidatus_Parachristensenella_avicola,0.00118,0,0.0,0.00809,0,0.0,0.0,0.00013,0.0,0.00035,0.00145,0.01137,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.00168,0.00443,0,0,0,0.00098,0.0,0.0,0.0,0.0006,0.00613,0.0,0.00012,0.00041,0.0,0.00601,0.00059,0.0,0,0.0,0.0,0.00041,0,0.00245,0.0,0,0,0.0,0.01517,0.0,0.0,0.0015,0,0,0.0,0.0,0.0044,0.0,0,0,0.00257,0,0.00271,0.0,0,0.00012,0.0,0.00915,0,0.0,0,0.0,0.00037,0.0,0.00042,0.00353,0.00017,0.0
Clostridium_methylpentosum,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.00081,0,0.0,0.00026,0,0.0,0.0,0.0,0.0,0.00038,0.00112,0,0.00037,0.03213,0.0,0.00096,0,0.00376,0.0,0.0,0.00502,0.0,0.0,0.0,0.0,0,0.0,0.01152,0,0,0,0.00131,0,0,0.0,0.00486,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.00099,0,0.0,0.00035,0.0,0.0,0.0,0,0.0,0.00015,0.00057
GGB3005_SGB3996,0,0,0.00639,0,0.00294,0.0,0.01353,0.0,0.0,0.00338,0,0.00378,0.0,0,0,0.01724,0.0,0.00695,0.0,0,0.00065,0,0.15472,0.0,0.0,0.0,0.00436,0.06813,0.01465,0,0.01491,0.0,0.00621,0.0,0,0.01605,0.00473,0.00369,0.0003,0.0,0.04243,0.0,0.01752,0,0.01786,0.07482,0,0,0.37694,0.0,0,0.16027,0.0,0.0,0.0,0.0,0.06998,0,0,0.00201,0.00679,0.00524,0.0,0.00119,0.00119,0,0.01883,0.01695,0.0,0.02992,0,0.0,0.0132,0,0.0,0.00716,0.0,0.04146,0.0,0.00195,0.0021,0.00015,0.00034
Veillonella_parvula,0.00877,0.00125,0.01502,0.00023,0,0.00211,0.00081,0.06459,0.32781,0.0,0.00253,0.0,0.0,0.01094,0.00489,0.02254,0.00481,0,0.0,0.00497,0.0,0,0.47466,0.031,0.0,0.05823,0.0,0.01133,0.00127,0.02292,0.0138,0.0,0.01052,0.00196,0.00428,0,0.33674,0.04668,0.03832,0.0,0.0,0.0,0.00806,0.14591,0.0,0.00418,0.00563,0.01131,0.00246,0.00863,0,0.00113,0.01204,0.00215,0.00391,0.03737,0.02616,0.02368,0.00447,0.0,0.0,0.00017,0.00046,0.00054,0.04588,0.06629,0.01089,0.00432,0.68421,0,0.14962,0.02141,0.04513,0,0.07696,0,0.0,0.0,0.00528,0,0.00254,0.00014,0.14892
Christensenella_minuta,0,0,0.00193,0,0,0.0,0.0,0.01155,0.0,0.00088,0.00692,0.0,0.0,0,0.00836,0.00714,0.00113,0,0.0,0.00267,0.0,0.0047,0,0.0,0.0,0.00701,0.02091,0.02894,0.01018,0,0.00433,0.0,0.0,0.0,0.00164,0.01251,0.0,0.0,0,0.0,0.00297,0.0,0.0,0.01311,0.0,0.06689,0,0.00192,0,0.0,0,0.00475,0.00347,0.0,0.0,0.0,0.0,0,0,0.0,0.00053,0.1248,0.0,0,0.00006,0,0,0,0.0,0,0,0.0,0.01658,0,0.0,0,0.0,0.00274,0.0,0.00613,0.0,0.00014,0.0
Intestinimonas_gabonensis,0.02903,0.00556,0.0,0.00786,0,0.00518,0.00448,0.0,0.0,0.00619,0.00244,0.00542,0.0,0.00128,0.01658,0.0,0.00654,0,0.00176,0.01133,0.00311,0,0,0.00728,0.0,0.00095,0.00871,0.00055,0,0.0037,0.00602,0.0,0.0,0.00926,0.00362,0.00657,0.00548,0.00445,0.00292,0.00457,0.0,0.00734,0.00123,0.00427,0.00216,0.01518,0.01069,0.0088,0.00317,0.0,0.00241,0.00355,0.00091,0.0,0.00088,0.00013,0.00297,0.00057,0.00098,0.01197,0.00286,0.00326,0.0,0.00181,0.00152,0.00045,0.00046,0.00414,0.0,0,0.02357,0.00438,0.02459,0.00235,0.0,0.01501,0.01276,0.01422,0.0009,0.0008,0.00365,0.00013,0.00822
Microbacterium_SGB53518,0,0,0.0,0,0,0.0,0.03296,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00128,0.0,0.0,0.0,0.0,0.05015,0.0,0.0,0,0,0,0.00039,0,0.00476,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00798,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.17715,0.0,0,0.0,0.00013,0.0
Mogibacterium_diversum,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.04507,0.0,0.00063,0.0,0.0,0.00303,0,0,0.0,0.0,0.0,0.0,0,0,0.00103,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.05473,0.0,0,0,0.0,0.0532,0.00137,0.0,0.0,0,0,0.0,0.0,0,0.00359,0,0,0,0,0,0.0,0,0,0.0,0.00347,0,0.0,0,0.0,0.0,0.0,0,0.0,0.00012,0.0
Catenibacillus_scindens,0.00028,0,0.0,0,0,0.0,0.0,0.001,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.00057,0,0.00068,0.0,0.0,0.0,0,0,0.00105,0.0,0.0,0.0,0.0,0,0.00361,0.0,0.0,0.00577,0.0,0.0,0.0,0.0,0.00024,0.0,0.0,0,0,0,0.0,0,0.002,0.0,0.0,0.0,0.0,0.00095,0.00104,0,0.0,0.00064,0,0.00032,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,0.00012
Eisenbergiella_massiliensis,0.01739,0,0.02417,0,0.02908,0.28214,0.00176,0.01622,0.0,0.01029,0,0.0,0.0,0.00065,0,0.0,0.0,0,0.00622,0.0365,0.00384,0.25996,1.86072,0.00458,0.03246,0.0,0.02311,0.06047,0.14048,0,0.01929,0.44294,0.00088,0.00023,0.00931,0.00099,0.0,0.0,0,0.0,0.02995,0.00577,0.01072,0,0.00261,0.0,0.0344,0.00855,0.06625,0.00816,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.00512,0.01157,0,0.0,0.00214,0,0.48928,0,0.01392,0.00502,0.00353,0,0.0,0.0,0,0.14963,0,0.0,0.0,0.00079,0,0.0,0.0001,0.03228
Clostridium_sp_AF15_49,0,0,0.0,1.44805,0,0.0,0.0,0.90144,0.0,0.0,0.73157,0.0,0.0,0,0,0.0,0.54845,0,0.0,0,3.39679,0,0,1.38125,0.00074,0.0,0.34926,0,0,0,0.0,0.0,6.34782,0.0,0,0,0.10908,1.03486,9.31506,0.00023,0.0,0.0,0.0,0,0.0,0.0,0,0,0.05055,0.52592,0,0,0.0,0.0,3.06026,0.08588,0.0,0,0,0.04458,3.39026,0,0.0,0.85092,0,0.00704,0,0,0.0,0,4.65196,0.6782,1.90486,1.12177,0.0,0.63682,0.0,0.0,1.93801,0.85317,0.0,0,0.0
GGB1407_SGB1930,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.25522,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.57544,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.67405,0.0,0,0,0,0,0,0.0,0,0,0.0,0.07304,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
